reviewerID,productID,score
R1910,P569,4
R1910,P222,5
R1910,P1298,4
R1910,P2060,4
R1910,P4515,3
R1910,P5199,5
R1911,P3724,3
R1911,P3579,3
R1911,P832,3
R1911,P5630,3
R1911,P1581,3
R1911,P126,3
R1911,P275,3
R1911,P4227,3
R1911,P3501,3
R1911,P1219,3
R1911,P3973,3
R1911,P6262,3
R1911,P1977,3
R1911,P281,3
R1911,P2199,3
R1911,P3938,3
R1911,P1677,3
R1911,P2158,3
R1911,P2509,3
R1911,P2581,3
R1911,P2351,3
R1911,P4517,3
R1911,P1016,3
R1911,P1566,3
R1911,P1233,3
R1911,P1559,3
R1911,P4824,3
R1911,P847,3
R1911,P1661,3
R1911,P4988,3
R1911,P556,3
R1911,P6193,3
R1911,P245,3
R1911,P3333,3
R1911,P3149,3
R1911,P417,3
R1911,P3440,3
R1911,P2535,3
R1911,P4317,3
R1911,P2665,3
R1911,P5278,3
R1911,P1306,3
R1912,P1984,5
R1912,P2384,4
R1912,P890,5
R1912,P5362,2
R1912,P5661,5
R1912,P6312,5
R1912,P3976,5
R1913,P839,5
R1913,P1425,5
R1913,P209,5
R1913,P5106,5
R1913,P3477,4
R1914,P2090,5
R1914,P1481,5
R1914,P4842,5
R1914,P4953,5
R1914,P533,4
R1914,P1499,4
R1914,P18,3
R1914,P3176,4
R1914,P3211,4
R1914,P6138,5
R1914,P187,3
R1914,P859,5
R1914,P2470,4
R1914,P2982,5
R1914,P3923,5
R1914,P2562,4
R1915,P3659,3
R1915,P3843,4
R1915,P1749,3
R1915,P1402,3
R1915,P4032,4
R1915,P3770,4
R1915,P4890,5
R1915,P5181,3
R1915,P5140,3
R1915,P4658,4
R1916,P1333,5
R1916,P5394,4
R1916,P845,5
R1916,P1736,5
R1916,P5956,4
R1917,P3158,5
R1917,P6223,5
R1917,P5825,4
R1917,P5996,5
R1917,P531,5
R1917,P1400,4
R1917,P1690,5
R1917,P5541,2
R1918,P5880,5
R1918,P3482,5
R1918,P983,3
R1918,P4097,5
R1918,P1757,5
R1918,P882,5
R1918,P492,5
R1919,P5721,4
R1919,P3227,4
R1919,P4009,3
R1919,P2995,4
R1919,P3988,4
R1919,P752,4
R1919,P2822,4
R1919,P3311,4
R1919,P364,4
R1919,P1312,3
R1919,P5933,4
R1919,P2555,3
R1919,P641,5
R1919,P3319,4
R1919,P2259,3
R1919,P3981,4
R1919,P91,4
R1919,P5978,4
R1919,P160,4
R1919,P5824,4
R1919,P927,4
R1919,P2136,5
R1919,P632,4
R1920,P3157,5
R1920,P5240,5
R1920,P1061,5
R1920,P275,5
R1920,P1736,5
R1921,P40,1
R1921,P947,4
R1921,P1210,5
R1921,P3576,5
R1921,P860,4
R1921,P4597,5
R1921,P3183,5
R1921,P1774,5
R1921,P3957,5
R1921,P2577,1
R1921,P2043,5
R1921,P3839,5
R1921,P2601,5
R1922,P315,5
R1922,P1404,5
R1922,P1321,5
R1922,P1463,5
R1922,P2713,5
R1922,P3290,4
R1922,P350,5
R1923,P2611,5
R1923,P5296,5
R1923,P5751,5
R1923,P186,5
R1923,P524,5
R1923,P2105,3
R1923,P1299,5
R1924,P2023,4
R1924,P4064,5
R1924,P1643,5
R1924,P5484,5
R1924,P3312,5
R1924,P847,4
R1924,P2671,5
R1924,P5973,4
R1924,P3772,5
R1924,P6087,4
R1924,P4299,4
R1925,P3825,5
R1925,P4663,5
R1925,P1099,4
R1925,P1618,3
R1925,P4597,3
R1925,P2644,2
R1926,P5778,5
R1926,P1241,5
R1926,P540,5
R1926,P3829,5
R1926,P5360,5
R1926,P5393,5
R1927,P1701,4
R1927,P5542,5
R1927,P6396,5
R1927,P2607,5
R1927,P1756,5
R1927,P3602,3
R1927,P3411,5
R1927,P417,5
R1927,P1418,3
R1927,P5870,3
R1927,P4938,5
R1927,P6025,5
R1927,P542,3
R1927,P4866,5
R1927,P2681,5
R1927,P63,2
R1927,P4634,4
R1927,P1553,3
R1927,P4801,5
R1927,P745,4
R1927,P3729,3
R1927,P6246,4
R1927,P5579,4
R1927,P3971,5
R1928,P1774,5
R1928,P5005,5
R1928,P264,4
R1928,P3176,4
R1928,P1537,5
R1929,P2314,4
R1929,P3977,4
R1929,P3236,4
R1929,P2203,4
R1929,P4084,2
R1929,P4355,5
R1929,P644,4
R1929,P4213,5
R1930,P28,4
R1930,P5127,5
R1930,P3049,5
R1930,P5158,5
R1930,P3392,3
R1930,P4462,5
R1930,P504,5
R1930,P1096,5
R1930,P5599,5
R1930,P4954,5
R1930,P5296,5
R1931,P805,4
R1931,P3628,5
R1931,P5865,2
R1931,P3324,2
R1931,P4389,4
R1931,P3417,5
R1931,P4353,5
R1931,P5762,5
R1931,P1954,4
R1931,P2093,5
R1931,P5950,4
R1931,P5274,5
R1931,P4255,5
R1932,P4819,3
R1932,P5172,4
R1932,P864,5
R1932,P2478,3
R1932,P2852,4
R1932,P5695,3
R1932,P984,4
R1932,P3668,4
R1932,P3216,2
R1932,P620,4
R1932,P260,4
R1932,P2726,3
R1932,P2777,2
R1932,P4285,3
R1932,P683,4
R1932,P5685,2
R1932,P1114,3
R1932,P5066,4
R1932,P5925,1
R1932,P5901,4
R1932,P148,3
R1932,P1408,4
R1933,P4016,5
R1933,P3032,1
R1933,P6404,2
R1933,P4590,5
R1933,P3496,1
R1933,P4539,5
R1933,P4597,5
R1933,P2935,5
R1933,P1784,3
R1933,P3024,5
R1934,P4763,5
R1934,P825,5
R1934,P2186,4
R1934,P938,4
R1934,P1360,5
R1934,P1253,5
R1934,P3829,5
R1934,P5457,4
R1935,P33,5
R1935,P4266,5
R1935,P1190,5
R1935,P5386,5
R1935,P1897,5
R1936,P5741,5
R1936,P6141,4
R1936,P2326,5
R1936,P2872,4
R1936,P6307,4
R1936,P1849,5
R1937,P4421,5
R1937,P3871,5
R1937,P6266,3
R1937,P5335,5
R1937,P5040,5
R1937,P2214,4
R1937,P2519,5
R1937,P1057,5
R1937,P3312,4
R1937,P4641,5
R1937,P4929,3
R1937,P32,3
R1937,P4201,5
R1937,P6275,5
R1937,P4777,3
R1937,P5876,5
R1937,P2113,5
R1937,P5124,5
R1937,P1342,5
R1937,P1777,3
R1937,P1960,5
R1937,P5685,5
R1937,P3308,3
R1937,P5677,4
R1937,P18,5
R1937,P1027,5
R1937,P1304,4
R1937,P5272,5
R1937,P686,5
R1937,P4597,4
R1937,P3352,4
R1937,P5883,5
R1937,P6216,5
R1937,P1488,3
R1937,P976,5
R1937,P1977,5
R1937,P1749,5
R1937,P423,5
R1937,P2908,4
R1937,P5321,5
R1937,P4764,5
R1937,P4407,5
R1937,P3443,5
R1937,P5740,5
R1937,P3859,5
R1937,P3164,5
R1937,P6033,5
R1937,P3926,4
R1937,P5976,4
R1937,P2227,5
R1937,P3742,5
R1937,P3160,5
R1937,P2238,5
R1937,P5380,4
R1938,P2872,4
R1938,P3584,4
R1938,P3735,5
R1938,P3441,5
R1938,P32,5
R1938,P471,4
R1938,P2346,4
R1938,P632,4
R1938,P2529,4
R1938,P4473,5
R1938,P4981,2
R1938,P919,3
R1938,P4126,5
R1938,P2008,3
R1938,P4407,4
R1938,P3043,5
R1938,P1704,5
R1938,P2605,5
R1938,P4768,4
R1938,P869,4
R1938,P4732,5
R1938,P4938,4
R1938,P973,4
R1938,P5317,5
R1938,P4788,5
R1938,P4395,5
R1938,P3617,5
R1938,P327,5
R1938,P3506,4
R1939,P4952,2
R1939,P215,1
R1939,P3441,1
R1939,P1179,5
R1939,P5163,5
R1939,P27,5
R1939,P6186,1
R1939,P6093,2
R1940,P4810,5
R1940,P2205,5
R1940,P1144,5
R1940,P1690,5
R1940,P2876,4
R1940,P5252,5
R1940,P4185,5
R1941,P4480,3
R1941,P892,5
R1941,P3252,3
R1941,P589,5
R1941,P3687,3
R1942,P3541,5
R1942,P2289,5
R1942,P2855,5
R1942,P2755,5
R1942,P5345,5
R1942,P5666,5
R1942,P4700,5
R1942,P6393,5
R1942,P5561,5
R1942,P1268,5
R1942,P5439,5
R1942,P4467,5
R1942,P981,4
R1942,P117,5
R1943,P4348,3
R1943,P2855,3
R1943,P4072,3
R1943,P4718,3
R1943,P3699,3
R1943,P3272,4
R1943,P4144,5
R1943,P120,3
R1943,P5685,4
R1943,P6251,3
R1943,P3553,3
R1943,P2291,4
R1943,P40,4
R1943,P2435,3
R1944,P4809,5
R1944,P1317,5
R1944,P4398,5
R1944,P1397,4
R1944,P4349,4
R1944,P3281,5
R1944,P2441,5
R1944,P5035,5
R1945,P4252,4
R1945,P4412,2
R1945,P4700,3
R1945,P2885,5
R1945,P3946,5
R1945,P5535,2
R1945,P582,4
R1945,P6204,4
R1945,P6417,5
R1945,P33,5
R1945,P2402,3
R1945,P3530,5
R1945,P2154,4
R1945,P4967,3
R1945,P3770,5
R1945,P5331,3
R1945,P4643,5
R1945,P4488,2
R1945,P2247,4
R1945,P5784,5
R1945,P3004,5
R1945,P6222,4
R1945,P4866,5
R1945,P5647,5
R1945,P2280,5
R1945,P4542,5
R1945,P1850,5
R1945,P1246,5
R1945,P984,5
R1945,P817,5
R1945,P4660,4
R1945,P5590,5
R1946,P206,4
R1946,P1232,4
R1946,P2325,5
R1946,P5952,4
R1946,P2535,4
R1947,P5035,4
R1947,P5602,5
R1947,P5108,5
R1947,P5858,4
R1947,P1541,4
R1948,P576,4
R1948,P5762,5
R1948,P4476,5
R1948,P3039,3
R1948,P286,5
R1948,P6406,3
R1948,P1468,5
R1948,P1698,5
R1948,P2513,3
R1948,P1518,5
R1948,P3103,5
R1948,P4740,3
R1948,P1900,4
R1948,P6344,5
R1948,P4219,5
R1948,P3934,3
R1948,P1306,5
R1948,P2027,4
R1948,P903,5
R1948,P1194,1
R1948,P5921,4
R1948,P1908,5
R1948,P6062,5
R1948,P2318,5
R1948,P4312,3
R1948,P3653,4
R1948,P2905,5
R1948,P5110,5
R1948,P56,3
R1949,P1813,5
R1949,P3069,5
R1949,P5040,1
R1949,P5515,5
R1949,P1183,5
R1949,P5119,5
R1949,P3043,1
R1950,P4846,5
R1950,P3927,5
R1950,P1390,4
R1950,P2214,5
R1950,P99,4
R1950,P4370,5
R1950,P5731,4
R1950,P2073,5
R1950,P524,5
R1951,P3136,4
R1951,P5570,5
R1951,P5405,4
R1951,P5514,4
R1951,P3069,3
R1951,P4079,5
R1951,P2718,4
R1951,P922,1
R1952,P1980,4
R1952,P3730,3
R1952,P4580,5
R1952,P3862,4
R1952,P6271,4
R1952,P1706,5
R1952,P5084,4
R1952,P916,5
R1953,P1106,5
R1953,P5324,4
R1953,P4049,4
R1953,P546,4
R1953,P5105,4
R1953,P1876,4
R1953,P3158,4
R1953,P2787,4
R1953,P3777,4
R1953,P2210,5
R1953,P3384,4
R1954,P5010,5
R1954,P2966,5
R1954,P5636,4
R1954,P3247,5
R1954,P3853,4
R1954,P3384,5
R1954,P6240,5
R1954,P3380,5
R1954,P5204,5
R1954,P1315,3
R1954,P4226,3
R1954,P3515,3
R1954,P5473,5
R1955,P5521,5
R1955,P2346,5
R1955,P2523,2
R1955,P4899,2
R1955,P937,2
R1955,P3004,5
R1956,P1841,5
R1956,P5020,5
R1956,P590,5
R1956,P4020,5
R1956,P4870,5
R1956,P4391,5
R1956,P5336,5
R1956,P2870,5
R1957,P5619,4
R1957,P5832,5
R1957,P5023,5
R1957,P287,4
R1957,P3422,5
R1957,P5498,5
R1957,P5364,5
R1957,P828,5
R1957,P3640,5
R1957,P4640,5
R1957,P3845,5
R1958,P1657,5
R1958,P2214,5
R1958,P3974,5
R1958,P1646,1
R1958,P3787,4
R1958,P2840,5
R1958,P6284,3
R1958,P4646,5
R1958,P4353,5
R1958,P3387,5
R1958,P1302,5
R1958,P1889,1
R1958,P2600,5
R1958,P688,5
R1958,P6017,5
R1958,P1540,5
R1958,P1099,5
R1958,P504,5
R1958,P2083,4
R1958,P4051,5
R1958,P1738,4
R1958,P997,5
R1958,P1742,5
R1959,P2489,5
R1959,P6383,5
R1959,P6293,5
R1959,P407,5
R1959,P886,5
R1959,P4528,5
R1959,P2067,5
R1959,P5724,5
R1959,P2528,5
R1959,P469,5
R1959,P2120,5
R1959,P4777,4
R1960,P6283,5
R1960,P3096,5
R1960,P700,5
R1960,P6126,5
R1960,P1108,5
R1960,P137,5
R1960,P503,5
R1961,P1642,5
R1961,P4788,5
R1961,P5036,4
R1961,P1130,5
R1961,P6136,5
R1961,P4204,4
R1961,P2484,5
R1961,P5137,5
R1961,P2185,4
R1962,P5750,5
R1962,P1378,5
R1962,P2942,5
R1962,P4719,5
R1962,P4346,4
R1962,P3304,5
R1963,P3342,5
R1963,P5155,4
R1963,P3709,3
R1963,P3977,4
R1963,P1400,3
R1963,P4539,4
R1964,P3467,4
R1964,P1933,4
R1964,P2248,4
R1964,P983,5
R1964,P829,4
R1964,P2935,4
R1964,P871,4
R1964,P3117,5
R1964,P5790,1
R1964,P3593,5
R1964,P3272,4
R1964,P4875,4
R1964,P2073,3
R1964,P4315,3
R1964,P3406,4
R1964,P1856,5
R1964,P4600,4
R1964,P5940,4
R1964,P5695,1
R1964,P677,5
R1964,P3977,4
R1965,P803,1
R1965,P5152,2
R1965,P5755,1
R1965,P4671,2
R1965,P1439,4
R1965,P3038,5
R1965,P3789,5
R1965,P5187,4
R1966,P6201,1
R1966,P5252,5
R1966,P1792,4
R1966,P5533,5
R1966,P6043,1
R1966,P4738,5
R1967,P5613,4
R1967,P3406,3
R1967,P2745,5
R1967,P1669,1
R1967,P3308,3
R1967,P110,5
R1967,P5431,5
R1967,P1860,4
R1967,P3202,1
R1968,P1864,5
R1968,P4514,4
R1968,P1559,5
R1968,P4257,5
R1968,P1716,4
R1968,P5949,4
R1968,P4480,5
R1968,P4260,5
R1968,P359,5
R1969,P4308,5
R1969,P5506,5
R1969,P692,5
R1969,P4623,5
R1969,P3840,5
R1969,P5947,5
R1969,P609,5
R1969,P2755,5
R1969,P4382,5
R1969,P2870,5
R1969,P30,5
R1970,P4984,4
R1970,P3741,3
R1970,P4801,4
R1970,P3273,4
R1970,P2514,2
R1970,P4413,3
R1971,P3499,5
R1971,P2326,4
R1971,P4305,3
R1971,P5560,4
R1971,P5439,4
R1971,P1508,3
R1971,P2067,4
R1972,P662,4
R1972,P4189,5
R1972,P6250,4
R1972,P752,5
R1972,P1980,5
R1972,P981,2
R1972,P5181,2
R1973,P4490,2
R1973,P369,2
R1973,P5594,5
R1973,P5636,3
R1973,P4897,3
R1974,P4953,2
R1974,P1870,1
R1974,P5108,2
R1974,P4480,1
R1974,P330,1
R1974,P4782,1
R1974,P3024,1
R1974,P5955,1
R1974,P4145,5
R1974,P6401,3
R1974,P5915,3
R1974,P6183,3
R1974,P661,5
R1974,P6261,3
R1974,P4617,3
R1974,P5412,5
R1974,P3096,1
R1974,P3988,2
R1974,P3451,1
R1974,P1099,5
R1974,P1347,3
R1974,P3541,1
R1974,P589,3
R1974,P4388,5
R1974,P3923,3
R1974,P6249,3
R1974,P4384,3
R1974,P886,5
R1974,P4655,1
R1974,P5456,2
R1974,P461,1
R1974,P4492,1
R1974,P3164,3
R1974,P2876,3
R1974,P701,5
R1974,P5894,1
R1974,P3728,3
R1974,P201,2
R1974,P3824,2
R1974,P3226,3
R1974,P1457,5
R1974,P779,1
R1974,P3184,5
R1974,P4679,2
R1975,P1179,4
R1975,P3177,5
R1975,P4580,4
R1975,P5754,4
R1975,P8,4
R1975,P3242,4
R1975,P3864,5
R1975,P1114,4
R1975,P2995,5
R1976,P5597,4
R1976,P3440,4
R1976,P5855,5
R1976,P5329,5
R1976,P946,4
R1976,P6266,5
R1977,P5889,5
R1977,P3821,3
R1977,P4831,3
R1977,P40,3
R1977,P983,5
R1977,P5172,5
R1977,P2942,4
R1977,P4580,5
R1977,P3985,3
R1977,P3413,3
R1977,P4223,5
R1977,P4870,4
R1977,P3603,4
R1977,P165,5
R1977,P1946,1
R1977,P701,4
R1977,P1110,5
R1977,P89,5
R1977,P2007,4
R1977,P1402,5
R1977,P5552,5
R1977,P5619,4
R1977,P1607,4
R1977,P1579,5
R1977,P3117,4
R1977,P1661,5
R1977,P1610,5
R1977,P1750,4
R1977,P3521,5
R1977,P1878,5
R1977,P5248,5
R1977,P4761,4
R1977,P2039,5
R1977,P1408,5
R1977,P5924,3
R1977,P4160,5
R1977,P5827,4
R1977,P1685,4
R1977,P4146,4
R1978,P2634,5
R1978,P2640,5
R1978,P2997,5
R1978,P173,5
R1978,P4819,4
R1978,P3824,5
R1978,P5930,5
R1978,P2731,4
R1978,P3926,5
R1978,P2355,5
R1978,P4407,5
R1978,P384,4
R1978,P5706,2
R1978,P4192,5
R1978,P1573,5
R1978,P4866,5
R1978,P1862,5
R1978,P5995,5
R1978,P1723,5
R1978,P4489,4
R1978,P677,4
R1978,P492,4
R1978,P6142,5
R1978,P6150,5
R1978,P3159,5
R1978,P803,5
R1978,P662,5
R1979,P1710,2
R1979,P3722,5
R1979,P380,1
R1979,P392,5
R1979,P2347,5
R1980,P5035,5
R1980,P5561,5
R1980,P5673,5
R1980,P6056,5
R1980,P938,4
R1981,P1043,4
R1981,P4256,4
R1981,P2951,2
R1981,P4471,5
R1981,P2260,5
R1982,P1283,5
R1982,P3342,5
R1982,P102,5
R1982,P5360,1
R1982,P2710,5
R1983,P6316,4
R1983,P4226,5
R1983,P1496,5
R1983,P99,4
R1983,P3024,5
R1983,P5347,5
R1983,P4790,5
R1983,P2904,5
R1983,P5789,5
R1983,P2317,5
R1984,P817,4
R1984,P1816,4
R1984,P1833,3
R1984,P1801,4
R1984,P6273,4
R1984,P1749,5
R1984,P2555,4
R1984,P6108,4
R1984,P2271,1
R1984,P4533,3
R1984,P2966,4
R1984,P3287,5
R1984,P2789,4
R1984,P2990,3
R1984,P3964,4
R1984,P5694,2
R1984,P5328,4
R1984,P3378,3
R1984,P3591,5
R1984,P2205,2
R1984,P2104,4
R1984,P5022,1
R1984,P2520,5
R1984,P793,5
R1984,P5605,5
R1984,P2026,3
R1984,P2778,3
R1984,P135,2
R1984,P2103,2
R1984,P4568,3
R1984,P1679,2
R1984,P986,4
R1984,P500,4
R1984,P4227,2
R1984,P4426,2
R1984,P2905,4
R1984,P529,3
R1984,P2427,3
R1984,P3527,5
R1984,P844,2
R1984,P5600,3
R1984,P3437,3
R1984,P2236,4
R1984,P3677,3
R1984,P809,4
R1984,P2389,4
R1984,P3829,4
R1984,P1885,1
R1984,P4708,4
R1984,P4554,3
R1984,P3729,2
R1984,P2112,5
R1984,P2623,1
R1984,P195,3
R1984,P3158,3
R1984,P3922,2
R1984,P2631,2
R1984,P4067,4
R1984,P4299,2
R1984,P2403,4
R1984,P4705,2
R1985,P1908,5
R1985,P3507,5
R1985,P1043,5
R1985,P4965,5
R1985,P3078,5
R1985,P830,5
R1986,P928,3
R1986,P5596,5
R1986,P549,4
R1986,P5640,3
R1986,P2980,5
R1986,P3177,5
R1987,P3467,5
R1987,P3649,5
R1987,P130,5
R1987,P6120,5
R1987,P2165,3
R1987,P3698,5
R1987,P3994,5
R1987,P135,5
R1987,P4425,5
R1987,P5442,5
R1987,P2946,5
R1987,P1285,5
R1987,P4391,5
R1987,P5257,5
R1987,P5708,5
R1987,P348,5
R1987,P1737,3
R1987,P847,5
R1987,P2355,4
R1987,P4413,5
R1987,P1963,5
R1987,P3277,5
R1987,P1464,4
R1987,P2110,5
R1988,P1557,5
R1988,P706,5
R1988,P4026,5
R1988,P6064,5
R1988,P2249,5
R1989,P4294,3
R1989,P6136,3
R1989,P1245,3
R1989,P6055,5
R1989,P3063,3
R1990,P5821,5
R1990,P1068,5
R1990,P4418,5
R1990,P3441,5
R1990,P6358,5
R1990,P2163,5
R1990,P1871,5
R1990,P388,5
R1990,P937,5
R1990,P3172,5
R1990,P750,5
R1991,P4308,5
R1991,P2461,5
R1991,P1379,4
R1991,P5051,5
R1991,P552,5
R1991,P546,4
R1991,P4034,4
R1991,P372,4
R1991,P4184,5
R1991,P2261,5
R1991,P5219,5
R1992,P3330,5
R1992,P3590,5
R1992,P4081,5
R1992,P5825,5
R1992,P6250,5
R1993,P1126,4
R1993,P1815,5
R1993,P5902,2
R1993,P4819,5
R1993,P3579,2
R1993,P2165,5
R1993,P5310,4
R1993,P3059,5
R1994,P2238,5
R1994,P1844,4
R1994,P4388,5
R1994,P5366,4
R1994,P1823,4
R1995,P6065,4
R1995,P1449,5
R1995,P2714,4
R1995,P2662,4
R1995,P5552,4
R1995,P3379,4
R1995,P1042,4
R1995,P3902,5
R1995,P6311,4
R1995,P3295,3
R1995,P1030,4
R1995,P949,5
R1996,P546,2
R1996,P3579,5
R1996,P6250,5
R1996,P4932,5
R1996,P1319,5
R1996,P661,3
R1996,P3416,5
R1996,P3135,4
R1996,P1143,5
R1997,P5472,3
R1997,P6223,2
R1997,P3481,2
R1997,P6291,5
R1997,P2944,3
R1998,P2881,3
R1998,P1089,4
R1998,P5514,2
R1998,P4423,4
R1998,P677,4
R1998,P5922,2
R1998,P2157,4
R1998,P1616,3
R1998,P1610,4
R1998,P794,4
R1998,P215,2
R1998,P182,3
R1998,P786,4
R1998,P3780,4
R1998,P3961,4
R1998,P4387,4
R1998,P808,4
R1998,P5416,3
R1998,P2909,2
R1998,P4294,4
R1999,P1190,4
R1999,P974,5
R1999,P2203,4
R1999,P5398,5
R1999,P3864,5
R1999,P3996,4
R1999,P89,5
R1999,P5835,3
R1999,P937,4
R2000,P3718,4
R2000,P726,3
R2000,P3021,4
R2000,P4712,2
R2000,P104,4
R2001,P2510,2
R2001,P3117,2
R2001,P1089,5
R2001,P191,5
R2001,P5442,1
R2001,P836,5
R2001,P1603,5
R2001,P4768,1
R2001,P3528,1
R2001,P1490,5
R2002,P4520,2
R2002,P3466,5
R2002,P3898,2
R2002,P6348,5
R2002,P2030,4
R2002,P3214,5
R2002,P5700,2
R2002,P6071,1
R2002,P1321,5
R2002,P4690,5
R2002,P5107,5
R2002,P2163,4
R2002,P4788,2
R2002,P5924,5
R2002,P5690,5
R2002,P6245,4
R2002,P849,4
R2002,P4522,3
R2002,P5131,4
R2002,P5104,4
R2002,P5368,3
R2002,P2083,5
R2002,P3303,4
R2002,P6141,3
R2002,P5780,4
R2002,P2381,3
R2002,P6316,5
R2003,P974,5
R2003,P4389,4
R2003,P5696,2
R2003,P2665,5
R2003,P2124,5
R2004,P3065,4
R2004,P4802,4
R2004,P5659,5
R2004,P3931,4
R2004,P3033,4
R2004,P3207,5
R2005,P2245,4
R2005,P793,4
R2005,P532,4
R2005,P2386,4
R2005,P2293,5
R2005,P120,3
R2006,P2570,5
R2006,P1249,5
R2006,P5746,5
R2006,P3645,1
R2006,P1370,4
R2006,P5529,5
R2006,P4462,5
R2006,P5685,2
R2006,P162,5
R2006,P2327,5
R2006,P2535,5
R2006,P2582,4
R2006,P2401,5
R2006,P788,2
R2006,P3117,2
R2006,P5470,5
R2006,P3176,4
R2006,P5975,5
R2007,P5240,5
R2007,P3455,2
R2007,P2291,3
R2007,P1781,2
R2007,P5390,5
R2007,P1695,2
R2008,P474,4
R2008,P1436,3
R2008,P4480,4
R2008,P3234,3
R2008,P4761,3
R2008,P449,3
R2008,P4398,3
R2008,P2785,4
R2008,P3630,4
R2008,P1861,3
R2008,P4301,3
R2008,P4934,3
R2009,P3251,5
R2009,P999,4
R2009,P5041,5
R2009,P565,4
R2009,P52,4
R2009,P5042,5
R2009,P3312,5
R2009,P5337,5
R2009,P792,4
R2009,P6132,5
R2009,P153,5
R2009,P5010,5
R2009,P4403,4
R2010,P1848,2
R2010,P587,3
R2010,P4490,3
R2010,P1611,2
R2010,P44,3
R2010,P3829,3
R2011,P5825,5
R2011,P4006,5
R2011,P163,1
R2011,P6047,5
R2011,P1764,5
R2011,P2725,4
R2011,P4261,1
R2011,P655,5
R2011,P2524,5
R2011,P6164,4
R2011,P5795,2
R2011,P3247,4
R2012,P4732,4
R2012,P3358,5
R2012,P344,4
R2012,P3722,5
R2012,P5888,5
R2012,P3881,5
R2012,P4079,5
R2012,P830,4
R2012,P4119,4
R2012,P254,4
R2012,P3957,4
R2012,P903,5
R2012,P1740,5
R2012,P4154,5
R2013,P2418,5
R2013,P1832,4
R2013,P3444,5
R2013,P5880,1
R2013,P325,5
R2014,P2083,5
R2014,P5685,5
R2014,P1099,5
R2014,P5659,5
R2014,P660,4
R2014,P1742,5
R2014,P4047,5
R2015,P17,5
R2015,P6174,4
R2015,P2205,4
R2015,P3628,4
R2015,P5602,4
R2015,P2214,4
R2015,P5693,4
R2015,P3012,4
R2015,P668,5
R2015,P1292,4
R2015,P3419,5
R2015,P5110,4
R2015,P1210,4
R2015,P59,5
R2015,P5619,4
R2015,P2024,4
R2015,P6146,5
R2015,P2439,5
R2015,P1127,4
R2016,P3294,5
R2016,P3385,5
R2016,P1375,5
R2016,P3440,5
R2016,P4094,5
R2017,P4035,2
R2017,P4556,4
R2017,P4190,4
R2017,P524,2
R2017,P2979,4
R2017,P44,3
R2017,P4345,4
R2017,P5476,4
R2017,P1749,4
R2017,P4110,4
R2017,P3904,3
R2017,P4705,3
R2017,P6286,3
R2017,P4627,4
R2017,P3640,4
R2017,P1220,3
R2017,P2448,4
R2017,P3744,5
R2017,P3718,4
R2017,P878,3
R2017,P5228,4
R2017,P4558,3
R2017,P3873,3
R2017,P2866,4
R2017,P4006,5
R2017,P102,3
R2017,P3361,4
R2017,P3481,4
R2017,P4223,5
R2017,P3921,4
R2018,P1863,5
R2018,P2427,3
R2018,P577,5
R2018,P6154,4
R2018,P3483,5
R2018,P5081,5
R2019,P3481,5
R2019,P1443,5
R2019,P5486,5
R2019,P4690,5
R2019,P2547,5
R2020,P3097,4
R2020,P3434,5
R2020,P18,4
R2020,P662,4
R2020,P5186,4
R2020,P1984,4
R2021,P540,4
R2021,P5839,4
R2021,P2767,4
R2021,P3053,4
R2021,P3097,3
R2021,P4887,5
R2021,P533,3
R2021,P2074,3
R2021,P5909,4
R2021,P4863,4
R2021,P3003,4
R2021,P780,4
R2021,P2904,2
R2021,P1698,4
R2021,P4094,3
R2021,P4441,4
R2021,P3640,4
R2021,P2011,4
R2021,P2654,4
R2021,P1276,5
R2021,P5928,4
R2021,P278,5
R2021,P3908,2
R2021,P6092,4
R2021,P6203,4
R2021,P5159,4
R2022,P2708,4
R2022,P3294,4
R2022,P4804,4
R2022,P5313,4
R2022,P1604,4
R2022,P1390,4
R2022,P954,4
R2022,P506,4
R2022,P3997,5
R2022,P4387,4
R2022,P1809,4
R2022,P4467,4
R2022,P182,3
R2022,P4937,4
R2022,P3132,4
R2022,P5862,4
R2022,P3348,4
R2022,P289,4
R2022,P792,4
R2022,P3210,4
R2022,P6245,4
R2022,P2973,4
R2022,P3500,4
R2022,P2342,4
R2022,P1749,4
R2022,P4131,4
R2022,P4025,4
R2022,P323,4
R2022,P3342,4
R2022,P5613,4
R2022,P3057,5
R2022,P1012,4
R2022,P65,4
R2022,P2400,4
R2023,P4140,5
R2023,P4838,5
R2023,P3116,5
R2023,P380,5
R2023,P5686,5
R2024,P1424,5
R2024,P3380,5
R2024,P4350,5
R2024,P2256,5
R2024,P3864,5
R2025,P4072,5
R2025,P6198,5
R2025,P1472,5
R2025,P631,5
R2025,P3509,5
R2025,P1959,5
R2025,P1417,5
R2025,P2809,5
R2026,P4146,5
R2026,P1763,3
R2026,P4732,5
R2026,P1366,5
R2026,P3272,4
R2026,P3829,1
R2026,P1627,5
R2026,P2623,5
R2026,P1933,5
R2026,P3846,5
R2026,P3214,1
R2026,P3264,5
R2026,P2555,5
R2026,P6227,5
R2026,P6207,5
R2027,P813,5
R2027,P2584,5
R2027,P3774,5
R2027,P1463,5
R2027,P3053,5
R2028,P5591,4
R2028,P1306,4
R2028,P3811,5
R2028,P1236,4
R2028,P2158,4
